Category,Subcategory,Search Keyword,Product Name,Company Name,Price,MOQ,Location,Phone Number,Email ID,Website,Rating,Reviews,Image URL,Product URL,Product Description
Industrial Machinery,Drilling Machine,drilling machine,"Bosch GSB 501 Drill Machine, 500w",Hakimi Tools & Safety Corporation,####,/Piece,Rajkot - Deals in Amreli,8047642933,tahalotiya@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/507164316/NA/KP/XB/11737768/bosch-gsb-501-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/bosch-gsb-501-drill-machine-20085483897.html,"Bosch GSB 501 Drill Machine, 500w"
Industrial Machinery,Drilling Machine,drilling machine,"KPT Magnetic Drill Machine KMSBRC E 62mm, 100 mm",Bhavani Sales Corporation,####,/Piece,Rajkot,8733001237,info@bhavanisalescorporation.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/12/472335950/FG/TC/YB/120183562/kpt-magnetic-drill-machine-kmsbrc-e-62mm-250x250.webp,https://www.indiamart.com/proddetail/kpt-magnetic-drill-machine-kmsbrc-e-62mm-2855432218897.html,"KPT Magnetic Drill Machine KMSBRC E 62mm, 100 mm"
Industrial Machinery,Drilling Machine,drilling machine,Bosch Drilling Machine,Bhavesh Tools Centre,####,/Piece,Rajkot,7947103503,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/505274128/HV/GK/QC/31013284/electrex-electric-drill-13-00-250x250.jpg,https://www.indiamart.com/proddetail/bosch-drilling-machine-2856411815762.html,Bosch Drilling Machine
Industrial Machinery,Drilling Machine,drilling machine,"Cordless Brushless Drill Machine, Chuck Size: 10 mm, 21V",Icon Machines,####,/Piece,Rajkot,8200221137,contactus.icon@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/1/574675802/WC/EQ/BH/257402116/whatsapp-image-2025-11-08-at-17-02-50-1-250x250.jpeg,https://www.indiamart.com/proddetail/cordless-brushless-drill-machine-2858468321273.html,"Cordless Brushless Drill Machine, Chuck Size: 10 mm, 21V"
Industrial Machinery,Drilling Machine,drilling machine,Dong Cheng DCJZ1202 Cordless Driver Drill Machine,Osho Power Tools,####,/Piece,Rajkot,8043887819,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/1/574976499/QO/BN/AC/115038344/dong-cheng-screwdriver-e1202-250x250.jpeg,https://www.indiamart.com/proddetail/dong-cheng-dcjz1202-cordless-driver-drill-machine-2858468004930.html,Dong Cheng DCJZ1202 Cordless Driver Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,"Aimex DT 215 Impact Drill Machine, Power: 650 W",Amafh Trading Company,####,/Piece,Rajkot,7949307022,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/11/464969115/IP/YU/UL/10857125/impact-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/aimex-dt-215-impact-drill-machine-2855276963891.html,"Aimex DT 215 Impact Drill Machine, Power: 650 W"
Industrial Machinery,Drilling Machine,drilling machine,Dongcheng 800W Electric Drill Machine DJZ16A,Vandana Tools & Hardware,####,/Piece,Rajkot,7942690049,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/4/410411844/BC/NH/KH/11161521/whatsapp-image-2024-04-13-at-3-50-28-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/dongcheng-800w-electric-drill-machine-djz16a-2856362076097.html,Dongcheng 800W Electric Drill Machine DJZ16A
Industrial Machinery,Drilling Machine,drilling machine,Clif Premium CD11A Li Ion Cordless Drill,Shree Bhagvati Tools And Nut Bolt,####,/Piece,Rajkot,8047623360,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/7/531951121/MS/AQ/OB/31494595/whatsapp-image-2025-07-16-at-16-16-34-2-250x250.jpeg,https://www.indiamart.com/proddetail/clif-premium-cd11a-li-ion-cordless-drill-2856954046033.html,Clif Premium CD11A Li Ion Cordless Drill
Industrial Machinery,Drilling Machine,drilling machine,Portable Drill Machine,Rajlaxmi Machine Tools,####,/Piece,Rajkot - Deals in Amreli,7949303663,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/12/370725984/ED/RJ/NG/2385363/portable-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/portable-drill-machine-2852956263833.html,Portable Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,Aimex 10mm Electric Drill Machine,D-Well Tools Corporation,####,/Piece,Rajkot - Deals in Amreli,7942542480,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2022/1/DA/IE/MQ/106623609/new-product-250x250.jpeg,https://www.indiamart.com/proddetail/electric-drill-machine-24486038533.html,Aimex 10mm Electric Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,Corded High Performance Electric Drill Machine 280W 1 Pc 15715,Dabster International Private Limited,####,/Piece,Rajkot,7949303883,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/4/602574095/DC/UB/HB/97517045/high-performance-electric-drill-machine-280w-1-pc-15715-250x250.jpg,https://www.indiamart.com/proddetail/high-performance-electric-drill-machine-280w-1-pc-15715-2859151365462.html,Corded High Performance Electric Drill Machine 280W 1 Pc 15715
Industrial Machinery,Drilling Machine,drilling machine,"MAF PRO 13mm Drilling Machine 650w,1800r/min",Reasonable Tools Corporation,####,"MAF PRO 13mm Drilling Machine 650w,1800r/min",Rajkot,8043826897,reasonabletools@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2022/10/XI/DE/MT/12819506/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/13mm-drilling-machine-650w-1800r-min-27108104130.html,"MAF PRO 13mm Drilling Machine 650w,1800r/min"
Industrial Machinery,Drilling Machine,drilling machine,Drilling Machine,Modern Machine Tools,####,/Piece,Rajkot,8047633889,NA,https://www.indiamart.com/modernmachinetoolsco/profile.html?srsltid=AfmBOooAQ2rnAxykPew2uiFpeskGwlXjKTUahW-gbj_WckQVmuWJbjNY,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/3/495134109/VU/MV/ZJ/4068761/drilling-machine-250x250.jpg,https://www.indiamart.com/proddetail/drilling-machine-2855844348712.html,GST Email Mobile Member: 14 yrs
Industrial Machinery,Drilling Machine,drilling machine,Yuri Electric Drill Machine,A.M.Brothers,####,/Piece,Rajkot - Deals in Amreli,8047622166,NA,NA,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2020/10/QE/NZ/EA/7374463/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/electric-drill-machine-22768758488.html,Yuri Electric Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,Piller Electric Drill Machine,Dynamic Machine Tools,####,/Piece,Rajkot,098242 29421,dynamicmachinetools@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2025/5/512834696/AZ/RK/AY/154274887/product-jpeg-250x250.png,https://www.indiamart.com/proddetail/piller-electric-drill-machine-2856560562888.html,Piller Electric Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,16mm Drill Machine,Devine Engineering Corporation,####,/Piece,Rajkot,9328170800,info@divineengineers.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/1/485324270/GU/TT/FK/6749160/16mm-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/16mm-drill-machine-2855716026091.html,Devine Engineering Corporation
Industrial Machinery,Drilling Machine,drilling machine,Hectic Electric Drill Machine 400W HT-10mm,National Techtools,####,/Piece,Junagadh,9484433211,nationaltecthools@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/510196135/LN/NA/QC/213837458/big-pressure-washers-2025-05-09t105907-704-250x250.jpg,https://www.indiamart.com/proddetail/hectic-electric-drill-machine-400w-ht-10mm-2856506844830.html,Hectic Electric Drill Machine 400W HT-10mm
Industrial Machinery,Drilling Machine,drilling machine,Auto Power AP 10 A Electric Drill Machine,Shree Umiya Tools,####,/Piece,Rajkot,8980330303,umiya.fast@yahoo.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/11/466436698/UO/MO/JE/27824257/air-cooler-tower-coolers-250x250.jpg,https://www.indiamart.com/proddetail/auto-power-ap-10-a-electric-drill-machine-2855290035733.html,Auto Power AP 10 A Electric Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,"Pillar Drill Machine Light Duty 38mm, 20 mm",Intimate Machine Tools,####,/Unit,Rajkot,8045804964,intimatemt@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/HN/PO/SZ/SELLER-5240935/pillar-drill-machine-light-duty-38mm-250x250.jpg,https://www.indiamart.com/proddetail/pillar-drill-machine-light-duty-38mm-22436634797.html,"Pillar Drill Machine Light Duty 38mm, 20 mm"
Industrial Machinery,Drilling Machine,drilling machine,"Bosch GSB 501 Drill Machine, 500w",Hakimi Tools & Safety Corporation,####,/Piece,Rajkot - Deals in Amreli,8047642933,tahalotiya@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/507164316/NA/KP/XB/11737768/bosch-gsb-501-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/bosch-gsb-501-drill-machine-20085483897.html,"Bosch GSB 501 Drill Machine, 500w"
Industrial Machinery,Drilling Machine,drilling machine,"KPT Magnetic Drill Machine KMSBRC E 62mm, 100 mm",Bhavani Sales Corporation,####,/Piece,Rajkot,8733001237,info@bhavanisalescorporation.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/12/472335950/FG/TC/YB/120183562/kpt-magnetic-drill-machine-kmsbrc-e-62mm-250x250.webp,https://www.indiamart.com/proddetail/kpt-magnetic-drill-machine-kmsbrc-e-62mm-2855432218897.html,"KPT Magnetic Drill Machine KMSBRC E 62mm, 100 mm"
Industrial Machinery,Drilling Machine,drilling machine,Bosch Drilling Machine,Bhavesh Tools Centre,####,/Piece,Rajkot,7947103503,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/505274128/HV/GK/QC/31013284/electrex-electric-drill-13-00-250x250.jpg,https://www.indiamart.com/proddetail/bosch-drilling-machine-2856411815762.html,Bosch Drilling Machine
Industrial Machinery,Drilling Machine,drilling machine,"Cordless Brushless Drill Machine, Chuck Size: 10 mm, 21V",Icon Machines,####,/Piece,Rajkot,8200221137,contactus.icon@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/1/574675802/WC/EQ/BH/257402116/whatsapp-image-2025-11-08-at-17-02-50-1-250x250.jpeg,https://www.indiamart.com/proddetail/cordless-brushless-drill-machine-2858468321273.html,"Cordless Brushless Drill Machine, Chuck Size: 10 mm, 21V"
Industrial Machinery,Drilling Machine,drilling machine,Dong Cheng DCJZ1202 Cordless Driver Drill Machine,Osho Power Tools,####,/Piece,Rajkot,8043887819,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/1/574976499/QO/BN/AC/115038344/dong-cheng-screwdriver-e1202-250x250.jpeg,https://www.indiamart.com/proddetail/dong-cheng-dcjz1202-cordless-driver-drill-machine-2858468004930.html,Dong Cheng DCJZ1202 Cordless Driver Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,"Aimex DT 215 Impact Drill Machine, Power: 650 W",Amafh Trading Company,####,/Piece,Rajkot,7949307022,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/11/464969115/IP/YU/UL/10857125/impact-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/aimex-dt-215-impact-drill-machine-2855276963891.html,"Aimex DT 215 Impact Drill Machine, Power: 650 W"
Industrial Machinery,Drilling Machine,drilling machine,Dongcheng 800W Electric Drill Machine DJZ16A,Vandana Tools & Hardware,####,/Piece,Rajkot,7942690049,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/4/410411844/BC/NH/KH/11161521/whatsapp-image-2024-04-13-at-3-50-28-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/dongcheng-800w-electric-drill-machine-djz16a-2856362076097.html,Dongcheng 800W Electric Drill Machine DJZ16A
Industrial Machinery,Drilling Machine,drilling machine,Clif Premium CD11A Li Ion Cordless Drill,Shree Bhagvati Tools And Nut Bolt,####,/Piece,Rajkot,8047623360,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/7/531951121/MS/AQ/OB/31494595/whatsapp-image-2025-07-16-at-16-16-34-2-250x250.jpeg,https://www.indiamart.com/proddetail/clif-premium-cd11a-li-ion-cordless-drill-2856954046033.html,Clif Premium CD11A Li Ion Cordless Drill
Industrial Machinery,Drilling Machine,drilling machine,Portable Drill Machine,Rajlaxmi Machine Tools,####,/Piece,Rajkot - Deals in Amreli,7949303663,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/12/370725984/ED/RJ/NG/2385363/portable-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/portable-drill-machine-2852956263833.html,Portable Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,Aimex 10mm Electric Drill Machine,D-Well Tools Corporation,####,/Piece,Rajkot - Deals in Amreli,7942542480,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2022/1/DA/IE/MQ/106623609/new-product-250x250.jpeg,https://www.indiamart.com/proddetail/electric-drill-machine-24486038533.html,Aimex 10mm Electric Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,Corded High Performance Electric Drill Machine 280W 1 Pc 15715,Dabster International Private Limited,####,/Piece,Rajkot,7949303883,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/4/602574095/DC/UB/HB/97517045/high-performance-electric-drill-machine-280w-1-pc-15715-250x250.jpg,https://www.indiamart.com/proddetail/high-performance-electric-drill-machine-280w-1-pc-15715-2859151365462.html,Corded High Performance Electric Drill Machine 280W 1 Pc 15715
Industrial Machinery,Drilling Machine,drilling machine,"MAF PRO 13mm Drilling Machine 650w,1800r/min",Reasonable Tools Corporation,####,"MAF PRO 13mm Drilling Machine 650w,1800r/min",Rajkot,8043826897,reasonabletools@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2022/10/XI/DE/MT/12819506/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/13mm-drilling-machine-650w-1800r-min-27108104130.html,"MAF PRO 13mm Drilling Machine 650w,1800r/min"
Industrial Machinery,Drilling Machine,drilling machine,Drilling Machine,Modern Machine Tools,####,/Piece,Rajkot,8047633889,NA,https://www.indiamart.com/modernmachinetoolsco/profile.html?srsltid=AfmBOooAQ2rnAxykPew2uiFpeskGwlXjKTUahW-gbj_WckQVmuWJbjNY,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/3/495134109/VU/MV/ZJ/4068761/drilling-machine-250x250.jpg,https://www.indiamart.com/proddetail/drilling-machine-2855844348712.html,GST Email Mobile Member: 14 yrs
Industrial Machinery,Drilling Machine,drilling machine,Yuri Electric Drill Machine,A.M.Brothers,####,/Piece,Rajkot - Deals in Amreli,8047622166,NA,NA,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2020/10/QE/NZ/EA/7374463/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/electric-drill-machine-22768758488.html,Yuri Electric Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,Piller Electric Drill Machine,Dynamic Machine Tools,####,/Piece,Rajkot,098242 29421,dynamicmachinetools@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2025/5/512834696/AZ/RK/AY/154274887/product-jpeg-250x250.png,https://www.indiamart.com/proddetail/piller-electric-drill-machine-2856560562888.html,Piller Electric Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,16mm Drill Machine,Devine Engineering Corporation,####,/Piece,Rajkot,9328170800,info@divineengineers.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/1/485324270/GU/TT/FK/6749160/16mm-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/16mm-drill-machine-2855716026091.html,Devine Engineering Corporation
Industrial Machinery,Drilling Machine,drilling machine,Hectic Electric Drill Machine 400W HT-10mm,National Techtools,####,/Piece,Junagadh,9484433211,nationaltecthools@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/510196135/LN/NA/QC/213837458/big-pressure-washers-2025-05-09t105907-704-250x250.jpg,https://www.indiamart.com/proddetail/hectic-electric-drill-machine-400w-ht-10mm-2856506844830.html,Hectic Electric Drill Machine 400W HT-10mm
Industrial Machinery,Drilling Machine,drilling machine,Auto Power AP 10 A Electric Drill Machine,Shree Umiya Tools,####,/Piece,Rajkot,8980330303,umiya.fast@yahoo.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/11/466436698/UO/MO/JE/27824257/air-cooler-tower-coolers-250x250.jpg,https://www.indiamart.com/proddetail/auto-power-ap-10-a-electric-drill-machine-2855290035733.html,Auto Power AP 10 A Electric Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,"Pillar Drill Machine Light Duty 38mm, 20 mm",Intimate Machine Tools,####,/Unit,Rajkot,8045804964,intimatemt@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/HN/PO/SZ/SELLER-5240935/pillar-drill-machine-light-duty-38mm-250x250.jpg,https://www.indiamart.com/proddetail/pillar-drill-machine-light-duty-38mm-22436634797.html,"Pillar Drill Machine Light Duty 38mm, 20 mm"
Industrial Machinery,Drilling Machine,drilling machine,"Bosch GSB 501 Drill Machine, 500w",Hakimi Tools & Safety Corporation,####,/Piece,Rajkot - Deals in Amreli,8047642933,tahalotiya@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/507164316/NA/KP/XB/11737768/bosch-gsb-501-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/bosch-gsb-501-drill-machine-20085483897.html,"Bosch GSB 501 Drill Machine, 500w"
Industrial Machinery,Drilling Machine,drilling machine,"KPT Magnetic Drill Machine KMSBRC E 62mm, 100 mm",Bhavani Sales Corporation,####,/Piece,Rajkot,8733001237,info@bhavanisalescorporation.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/12/472335950/FG/TC/YB/120183562/kpt-magnetic-drill-machine-kmsbrc-e-62mm-250x250.webp,https://www.indiamart.com/proddetail/kpt-magnetic-drill-machine-kmsbrc-e-62mm-2855432218897.html,"KPT Magnetic Drill Machine KMSBRC E 62mm, 100 mm"
Industrial Machinery,Drilling Machine,drilling machine,Bosch Drilling Machine,Bhavesh Tools Centre,####,/Piece,Rajkot,7947103503,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/505274128/HV/GK/QC/31013284/electrex-electric-drill-13-00-250x250.jpg,https://www.indiamart.com/proddetail/bosch-drilling-machine-2856411815762.html,Bosch Drilling Machine
Industrial Machinery,Drilling Machine,drilling machine,"Cordless Brushless Drill Machine, Chuck Size: 10 mm, 21V",Icon Machines,####,/Piece,Rajkot,8200221137,contactus.icon@gmail.com,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/1/574675802/WC/EQ/BH/257402116/whatsapp-image-2025-11-08-at-17-02-50-1-250x250.jpeg,https://www.indiamart.com/proddetail/cordless-brushless-drill-machine-2858468321273.html,"Cordless Brushless Drill Machine, Chuck Size: 10 mm, 21V"
Industrial Machinery,Drilling Machine,drilling machine,Dong Cheng DCJZ1202 Cordless Driver Drill Machine,Osho Power Tools,####,/Piece,Rajkot,8043887819,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/1/574976499/QO/BN/AC/115038344/dong-cheng-screwdriver-e1202-250x250.jpeg,https://www.indiamart.com/proddetail/dong-cheng-dcjz1202-cordless-driver-drill-machine-2858468004930.html,Dong Cheng DCJZ1202 Cordless Driver Drill Machine
Industrial Machinery,Drilling Machine,drilling machine,"Aimex DT 215 Impact Drill Machine, Power: 650 W",Amafh Trading Company,####,/Piece,Rajkot,7949307022,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/11/464969115/IP/YU/UL/10857125/impact-drill-machine-250x250.jpg,https://www.indiamart.com/proddetail/aimex-dt-215-impact-drill-machine-2855276963891.html,"Aimex DT 215 Impact Drill Machine, Power: 650 W"
Industrial Machinery,Drilling Machine,drilling machine,Dongcheng 800W Electric Drill Machine DJZ16A,Vandana Tools & Hardware,####,/Piece,Rajkot,7942690049,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/4/410411844/BC/NH/KH/11161521/whatsapp-image-2024-04-13-at-3-50-28-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/dongcheng-800w-electric-drill-machine-djz16a-2856362076097.html,Dongcheng 800W Electric Drill Machine DJZ16A
Industrial Machinery,Drilling Machine,drilling machine,Clif Premium CD11A Li Ion Cordless Drill,Shree Bhagvati Tools And Nut Bolt,####,/Piece,Rajkot,8047623360,NA,NA,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/7/531951121/MS/AQ/OB/31494595/whatsapp-image-2025-07-16-at-16-16-34-2-250x250.jpeg,https://www.indiamart.com/proddetail/clif-premium-cd11a-li-ion-cordless-drill-2856954046033.html,Clif Premium CD11A Li Ion Cordless Drill
